stem,source_format,stat_type,gov_org,cell,rule_id,n_tables,n_tables_pass,n_tables_fail,n_tables_abstain,file_state,c1_passed,c1_skipped
00500310_000003643416,xls,業務統計,農林水産省,業務統計×農林水産省,L3-08,1,0,0,1,abstain,True,True
00500310_000003643416,xls,業務統計,農林水産省,業務統計×農林水産省,L3-09,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-01,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-02,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-03,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-04,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-05,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-06,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-07,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-08,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-09,1,0,0,1,abstain,True,True
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-10,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-11,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-12,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L1-13,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L2-01,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L2-02,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L2-03,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L2-04,1,0,0,1,abstain,True,True
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L2-05,1,0,0,1,abstain,True,True
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L2-06,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-01,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-02,1,0,0,1,abstain,True,True
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-03,1,0,0,1,abstain,True,True
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-04,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-05,1,1,0,0,pass,True,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-06,1,0,1,0,fail,False,False
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-07,1,0,0,1,abstain,True,True
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-08,1,0,0,1,abstain,True,True
00500502_000003451327,xls,業務統計,農林水産省,業務統計×農林水産省,L3-09,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-01,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-02,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-03,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-04,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-05,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-06,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-07,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-08,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-09,1,0,0,1,abstain,True,True
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-10,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-11,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-12,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L1-13,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L2-01,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L2-02,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L2-03,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L2-04,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L2-05,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L2-06,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-01,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-02,1,0,0,1,abstain,True,True
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-03,1,0,0,1,abstain,True,True
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-04,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-05,1,1,0,0,pass,True,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-06,1,0,1,0,fail,False,False
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-07,1,0,0,1,abstain,True,True
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-08,1,0,0,1,abstain,True,True
00500502_000004083531,xls,業務統計,農林水産省,業務統計×農林水産省,L3-09,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L1-01,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L1-02,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L1-03,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L1-04,1,0,1,0,fail,False,False
00500505_000003467721,xls,その他,―,その他×―,L1-05,1,0,1,0,fail,False,False
00500505_000003467721,xls,その他,―,その他×―,L1-06,1,0,1,0,fail,False,False
00500505_000003467721,xls,その他,―,その他×―,L1-07,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L1-08,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L1-09,1,0,0,1,abstain,True,True
00500505_000003467721,xls,その他,―,その他×―,L1-10,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L1-11,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L1-12,1,0,1,0,fail,False,False
00500505_000003467721,xls,その他,―,その他×―,L1-13,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L2-01,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L2-02,1,0,1,0,fail,False,False
00500505_000003467721,xls,その他,―,その他×―,L2-03,1,0,1,0,fail,False,False
00500505_000003467721,xls,その他,―,その他×―,L2-04,1,0,0,1,abstain,True,True
00500505_000003467721,xls,その他,―,その他×―,L2-05,1,0,0,1,abstain,True,True
00500505_000003467721,xls,その他,―,その他×―,L2-06,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L3-01,1,0,1,0,fail,False,False
00500505_000003467721,xls,その他,―,その他×―,L3-02,1,0,0,1,abstain,True,True
00500505_000003467721,xls,その他,―,その他×―,L3-03,1,0,0,1,abstain,True,True
00500505_000003467721,xls,その他,―,その他×―,L3-04,1,0,1,0,fail,False,False
00500505_000003467721,xls,その他,―,その他×―,L3-05,1,1,0,0,pass,True,False
00500505_000003467721,xls,その他,―,その他×―,L3-06,1,0,0,1,abstain,True,False
00500505_000003467721,xls,その他,―,その他×―,L3-07,1,0,0,1,abstain,True,True
00500505_000003467721,xls,その他,―,その他×―,L3-08,1,0,0,1,abstain,True,True
00500505_000003467721,xls,その他,―,その他×―,L3-09,1,1,0,0,pass,True,False
00500506_000003176183,xls,その他,―,その他×―,L1-01,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-02,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-03,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-04,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-05,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-06,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-07,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-08,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-09,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-10,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-11,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-12,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L1-13,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L2-01,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L2-02,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L2-03,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L2-04,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L2-05,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L2-06,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-01,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-02,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-03,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-04,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-05,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-06,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-07,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-08,0,0,0,0,no_table,,
00500506_000003176183,xls,その他,―,その他×―,L3-09,0,0,0,0,no_table,,
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-01,31,31,0,0,pass,True,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-02,31,10,5,16,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-03,31,5,17,9,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-04,31,0,31,0,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-05,31,23,8,0,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-06,31,11,20,0,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-07,31,21,10,0,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-08,31,31,0,0,pass,True,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-09,31,0,0,31,abstain,True,True
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-10,31,31,0,0,pass,True,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-11,31,31,0,0,pass,True,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-12,31,20,11,0,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L1-13,31,31,0,0,pass,True,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L2-01,31,31,0,0,pass,True,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L2-02,31,7,14,10,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L2-03,31,0,21,10,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L2-04,31,0,0,31,abstain,True,True
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L2-05,31,0,0,31,abstain,True,True
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L2-06,31,31,0,0,pass,True,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-01,31,0,31,0,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-02,31,0,0,31,abstain,True,True
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-03,31,0,0,31,abstain,True,True
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-04,31,10,11,10,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-05,31,21,0,10,pass,True,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-06,31,1,6,24,fail,False,False
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-07,31,0,0,31,abstain,True,True
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-08,31,0,0,31,abstain,True,True
00500600_000005152169,xls,業務統計,農林水産省,業務統計×農林水産省,L3-09,31,16,4,11,fail,False,False
00500601_000004340272,xls,その他,―,その他×―,L1-01,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L1-02,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L1-03,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L1-04,1,0,1,0,fail,False,False
00500601_000004340272,xls,その他,―,その他×―,L1-05,1,0,1,0,fail,False,False
00500601_000004340272,xls,その他,―,その他×―,L1-06,1,0,1,0,fail,False,False
00500601_000004340272,xls,その他,―,その他×―,L1-07,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L1-08,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L1-09,1,0,0,1,abstain,True,True
00500601_000004340272,xls,その他,―,その他×―,L1-10,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L1-11,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L1-12,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L1-13,1,0,1,0,fail,False,False
00500601_000004340272,xls,その他,―,その他×―,L2-01,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L2-02,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L2-03,1,0,1,0,fail,False,False
00500601_000004340272,xls,その他,―,その他×―,L2-04,1,0,0,1,abstain,True,True
00500601_000004340272,xls,その他,―,その他×―,L2-05,1,0,0,1,abstain,True,True
00500601_000004340272,xls,その他,―,その他×―,L2-06,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L3-01,1,0,1,0,fail,False,False
00500601_000004340272,xls,その他,―,その他×―,L3-02,1,0,0,1,abstain,True,True
00500601_000004340272,xls,その他,―,その他×―,L3-03,1,0,0,1,abstain,True,True
00500601_000004340272,xls,その他,―,その他×―,L3-04,1,0,1,0,fail,False,False
00500601_000004340272,xls,その他,―,その他×―,L3-05,1,1,0,0,pass,True,False
00500601_000004340272,xls,その他,―,その他×―,L3-06,1,0,0,1,abstain,True,False
00500601_000004340272,xls,その他,―,その他×―,L3-07,1,0,0,1,abstain,True,True
00500601_000004340272,xls,その他,―,その他×―,L3-08,1,0,0,1,abstain,True,True
00500601_000004340272,xls,その他,―,その他×―,L3-09,1,1,0,0,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-01,5,5,0,0,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-02,5,0,1,4,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-03,5,2,3,0,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-04,5,0,5,0,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-05,5,5,0,0,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-06,5,3,2,0,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-07,5,2,3,0,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-08,5,5,0,0,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-09,5,0,0,5,abstain,True,True
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-10,5,2,3,0,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-11,5,5,0,0,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-12,5,1,4,0,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L1-13,5,5,0,0,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L2-01,5,5,0,0,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L2-02,5,1,1,3,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L2-03,5,0,3,2,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L2-04,5,0,0,5,abstain,True,True
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L2-05,5,0,0,5,abstain,True,True
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L2-06,5,5,0,0,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-01,5,0,5,0,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-02,5,0,0,5,abstain,True,True
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-03,5,0,0,5,abstain,True,True
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-04,5,2,1,2,fail,False,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-05,5,3,0,2,pass,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-06,5,0,0,5,abstain,True,False
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-07,5,0,0,5,abstain,True,True
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-08,5,0,0,5,abstain,True,True
00500602_000001559874,xls,一般統計,農林水産省,一般統計×農林水産省,L3-09,5,3,0,2,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-01,8,8,0,0,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-02,8,0,1,7,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-03,8,6,2,0,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-04,8,0,8,0,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-05,8,3,5,0,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-06,8,0,8,0,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-07,8,7,1,0,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-08,8,8,0,0,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-09,8,0,0,8,abstain,True,True
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-10,8,1,7,0,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-11,8,8,0,0,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-12,8,8,0,0,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L1-13,8,8,0,0,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L2-01,8,8,0,0,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L2-02,8,2,5,1,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L2-03,8,0,7,1,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L2-04,8,0,0,8,abstain,True,True
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L2-05,8,0,0,8,abstain,True,True
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L2-06,8,8,0,0,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-01,8,0,8,0,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-02,8,0,0,8,abstain,True,True
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-03,8,0,0,8,abstain,True,True
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-04,8,6,1,1,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-05,8,7,0,1,pass,True,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-06,8,0,1,7,fail,False,False
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-07,8,0,0,8,abstain,True,True
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-08,8,0,0,8,abstain,True,True
00500602_000003374575,xls,一般統計,農林水産省,一般統計×農林水産省,L3-09,8,7,0,1,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-01,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-02,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-03,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-04,1,0,1,0,fail,False,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-05,1,0,1,0,fail,False,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-06,1,0,1,0,fail,False,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-07,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-08,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-09,1,0,0,1,abstain,True,True
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-10,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-11,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-12,1,0,1,0,fail,False,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L1-13,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L2-01,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L2-02,1,0,1,0,fail,False,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L2-03,1,0,1,0,fail,False,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L2-04,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L2-05,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L2-06,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-01,1,0,1,0,fail,False,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-02,1,0,0,1,abstain,True,True
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-03,1,0,0,1,abstain,True,True
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-04,1,0,1,0,fail,False,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-05,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-06,1,1,0,0,pass,True,False
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-07,1,0,0,1,abstain,True,True
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-08,1,0,0,1,abstain,True,True
00500602_000003481725,xls,一般統計,農林水産省,一般統計×農林水産省,L3-09,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-01,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-02,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-03,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-04,1,0,1,0,fail,False,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-05,1,0,1,0,fail,False,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-06,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-07,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-08,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-09,1,0,0,1,abstain,True,True
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-10,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-11,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-12,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L1-13,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L2-01,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L2-02,1,1,0,0,pass,True,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L2-03,1,0,1,0,fail,False,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L2-04,1,0,0,1,abstain,True,True
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L2-05,1,0,0,1,abstain,True,True
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L2-06,1,0,1,0,fail,False,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L3-01,1,0,1,0,fail,False,False
00500602_000003507621,xls,一般統計,農林水産省,一般統計×農林水産省,L3-02,1,0,0,1,abstain,True,True
